arrival_rate,service_rate,rho,ls,lq,ws,wq
9.528440535152622,16.116789914343343,0.5912120580955557,1.4462561085858878,0.8550440504903322,0.15178308593628878,0.08973599062048787
8.24856044231231,15.077216633561049,0.547087744560987,1.2079331879211097,0.6608454433601227,0.1464416968717139,0.0801164576512297
8.07900962316047,15.47111026888389,0.5221997311601673,1.0929247328138654,0.5707250016536981,0.1352795433837246,0.07064294118645117
8.365848589363852,13.148181936027623,0.6362741731189775,1.7493236006226955,1.113049427503718,0.20910294776871116,0.13304680518827744
9.66958863684981,13.099267020451311,0.7381778401610644,2.8193864133393713,2.0812085731783068,0.29157252901069436,0.2152323797154136
10.310954275597076,13.84069663116817,0.7449736491137022,2.921163426934831,2.1761897778211288,0.2833067967189366,0.21105609817042004
8.971515963311898,16.314793668276007,0.549900669645424,1.221731810203377,0.671831140557953,0.1361789707781299,0.07488490722251825
11.051379098094284,15.393329069651514,0.7179330116369995,2.54525712421572,1.8273241125787203,0.2303112671842583,0.1653480616635282
11.207428816907179,16.179214605546836,0.6927053685946446,2.254205891676936,1.5615005230822914,0.20113497292762736,0.13932727555910596
10.50271144551302,15.729958073529664,0.6676884576817123,2.0092243953482685,1.3415359376665563,0.19130530299455686,0.12773234270276831
11.47997790857394,16.163867116566095,0.7102247145306143,2.4509499261821914,1.740725211651577,0.21349779117185186,0.15163140778794518
9.150582161154771,15.619114347932687,0.5858579402977432,1.4146303824319117,0.8287724421341686,0.1545945774288737,0.09057046071367993
8.095879235191815,16.82163641056405,0.4812777447803813,0.9278139504090027,0.4465362056286214,0.1146032349860046,0.05515598647860039
11.946891246865464,14.053766611106877,0.8500846482980355,5.670430937506824,4.820346289208788,0.47463652429200687,0.40348122282217264
11.009488045988938,14.176372336439444,0.7766082735912462,3.4764415230411774,2.6998332494499313,0.3157677730807602,0.2452278651080016
8.147636140057665,16.627724803114916,0.4900030663564595,0.9607961029407766,0.47079303658431704,0.11792329534906998,0.05778277631590271
8.627139291960399,13.723897021654974,0.6286216865623235,1.6926720376951059,1.0640503511327823,0.1962031654308052,0.12333756476197935
11.378976125220426,15.246722512040305,0.7463227664984702,2.9420171301811733,2.195694363682703,0.2585484930986427,0.19296062664338964
11.639466384281587,15.940122860769836,0.7301992892995464,2.7064394582349727,1.9762401689354263,0.23252264054732438,0.16978786687371014
8.095474529843703,14.465533673931798,0.5596388430820551,1.2708633227302017,0.7112244796481466,0.15698441370486754,0.08785457566770678
10.199568251419842,13.806927341803126,0.7387283208580876,2.827433586695172,2.0887052658370844,0.27721110511727554,0.20478369420649975
9.660772431985178,14.025474627998666,0.6888018187063449,2.2133863888374488,1.5245845701311038,0.22911070563149816,0.15781187072406996
9.393232845680853,14.793839312955129,0.6349421976927311,1.7392922262713362,1.104350028578605,0.1851643896032119,0.11756868446909643
10.862087852647935,15.460600376660814,0.7025657211245979,2.3620872610278694,1.6595215399032714,0.21746162368333682,0.1527810824600095
8.158855793043053,13.851180488355979,0.589036855010431,1.43330822287089,0.844271367860459,0.1756751509314643,0.10347913840815251
10.454809170187808,16.35588927025659,0.6392076271389304,1.7716772172040074,1.132469590065077,0.1694605026609186,0.10832044579965619
9.183630754676516,15.226721168311173,0.6031259555595508,1.5196911060532952,0.9165651504937443,0.16547824565784436,0.09980422503670547
10.97970381373839,14.754170397212397,0.7441762917292088,2.9089418520252748,2.164765560296066,0.26493809863845796,0.19716065178255504
9.556562895509561,14.009505157722092,0.6821484976035679,2.1461232445356693,1.4639747469321014,0.22457061895591038,0.1531905103266776
8.455291705333071,13.2777384726129,0.6368020971924725,1.7533198630002507,1.116517765807778,0.20736361607658857,0.13204958559898627
10.312981436557859,16.475237899390613,0.6259685899248421,1.6735722537287974,1.0476036638039554,0.16227821838176235,0.10158106753594737
9.26206217097377,13.731984185186775,0.6744882637547105,2.0720858532930118,1.3975975895383013,0.22371754961726437,0.15089486161280694
11.403165361520912,13.997589623527947,0.814652069978807,4.395258527492906,3.5806064575140994,0.38544197055357643,0.3140010991681814
10.817663099228827,13.065775433178068,0.827938850973928,4.811887260199993,3.9839484092260644,0.4448176298393896,0.36828179734217026
8.44150318361983,15.258560893933305,0.5532306252404255,1.2382912896349316,0.6850606643945061,0.1466908514632504,0.0811538714720644
9.707670984742776,15.402241717351924,0.6302764988947204,1.7047239275039963,1.0744474286092758,0.17560586161018993,0.11068024764106128
11.732038995348146,16.110801724931587,0.7282095078603523,2.6793045706918757,1.9510950628315233,0.22837501407506766,0.16630485660720606
9.458910984257948,16.340557736358864,0.5788609628183755,1.3745127183940689,0.7956517555756933,0.14531405578101014,0.08411663424043865
8.352171503555688,13.844274609098685,0.6032942670803787,1.5207601428906383,0.9174658758102596,0.18207961154092922,0.10984758579486495
9.247329854853456,14.260829173361062,0.648442649613059,1.8444861098746808,1.1960434602616217,0.19946148118709134,0.1293393313567028
10.969558868642572,13.290935588573804,0.8253413610756706,4.725453983603115,3.9001126225274447,0.43077885265844484,0.3555396045757366
9.883209986268671,16.848192676760334,0.5866035708329204,1.4189855776326428,0.8323820067997224,0.1435753747622608,0.08422182751921693
9.211943453666322,14.28816121666607,0.6447256098231366,1.8147258222079508,1.170000212384814,0.19699706487947405,0.12700905278778693
9.19503927091239,13.814366738318652,0.6656142438586743,1.9905580056387249,1.3249437617800506,0.2164817296578233,0.14409332279541
8.802110018656965,14.87319573665895,0.5918102722847802,1.4498411696868234,0.8580308974020432,0.16471518381544176,0.0974801377832542
9.257015315632334,13.04422923889604,0.7096636486599934,2.4442810739497163,1.7346174252897228,0.26404634653915454,0.18738409370031744
9.597425947025943,16.316743444170747,0.5881949409736341,1.4283334506970562,0.8401385097234221,0.14882463887514225,0.08753789967858672
10.694433186495253,15.446911793812497,0.6923347093092793,2.2502853921381925,1.5579506828289131,0.210416517911376,0.14567865876204328
8.103087712166202,14.985342828000618,0.5407342231120205,1.1773884541889392,0.6366542310769188,0.1453012106016297,0.07856933723190831
8.19300196216971,15.491555808004591,0.5288688924282434,1.1225514170653506,0.5936825246371071,0.13701344418671066,0.07246214847480463
9.500566991115585,14.843196758503675,0.6400620530528712,1.778256664743631,1.1381946116907597,0.18717374093636308,0.1198028089013148
10.991135202377569,16.007362054915383,0.6866300121575947,2.1911160570453316,1.504486044887737,0.199353025570221,0.13688177037093413
8.956314937484958,13.660858523069093,0.6556187462420775,1.9037585207902594,1.248139774548182,0.21256047091672034,0.13935862944304578
10.209161933295736,15.976783098289777,0.63899984561902,1.7700819178726839,1.1310820722536639,0.17338170649441972,0.11079088368309645
8.545336218880283,13.536860506537515,0.6312642591502944,1.7119692755999851,1.0807050164496907,0.20033960417116375,0.1264672318055729
11.279734325696177,13.496013879524133,0.8357826560040481,5.0894907667283364,4.253708110724288,0.4512066170861889,0.37711066483489647
9.95326908901427,16.373915371301415,0.6078734904456254,1.5501973869005512,0.9423238964549258,0.15574756123207317,0.09467481367453409
9.49451983015568,13.48307725996381,0.7041804809906699,2.38043954418187,1.6762590631912002,0.25071721232508487,0.17655016716771815
9.83153712659238,13.058887974780422,0.7528617402629715,3.046318045065407,2.2934563048024352,0.3098516545114511,0.23327545583885206
10.44635530685246,13.342425757957733,0.7829427344290832,3.6070791381700187,2.8241364037409356,0.3452954673869742,0.2703465774219259
8.467106254643383,13.605763862947368,0.6223175956847148,1.6477272665453875,1.0254096708606726,0.1946033529036877,0.12110509069120695
11.502858065378197,15.997390042927751,0.7190459215228967,2.5593005284722934,1.8402546069493968,0.22249257653412133,0.1599823797259809
10.44953421997349,14.493371689666937,0.720987113538494,2.584063849817793,1.863076736279299,0.2472898595689128,0.17829280205792997
10.06984195813689,13.531873688892965,0.7441572534335928,2.9086509718204483,2.1644937183868556,0.28884772808873393,0.2149481319950455
